date,open,high,low,close,volume,market_cap,3_day_vol_avg,7_day_vol_avg,14_day_vol_avg,20_day_vol_avg,3_day_close_avg,7_day_close_avg,14_day_close_avg,20_day_close_avg,high_minus_low,open_to_close,sp500_close,sp500_volume,sp500_increased_since_yesterday,sp500_close_increases_tomorrow,increase_flag,percent_change
17037,11.02,11.15,11.01,11.04,4423420,918039000,5833906.667,5946795.714,8030602.143,12044476.5,11.06333333,11.01857143,11.17642857,11.241,0.14,-0.02,2172.469971,2969310000,0,0,1,2.90
17036,11.14,11.23,10.9,11.03,6489380,927065000,5811320,6576844.286,9721522.143,13730875.5,11.11,10.97714286,11.255,11.241,0.33,0.11,2175.439941,3148280000,0,0,1,0.09
17035,11.19,11.34,11.07,11.12,6588920,930708000,6129373.333,6657148.571,11876323.57,16105376.5,11.18333333,10.99285714,11.34142857,11.204,0.27,0.07,2186.899902,3041490000,1,0,0,-0.81
17034,11.25,11.25,10.99,11.18,4355660,936015000,5730016.667,6787422.857,12474022.14,20216095.5,11.06,11.00714286,11.35071429,11.0875,0.26,0.07,2182.639893,2777550000,0,1,0,-0.54
17033,10.75,11.3,10.75,11.25,7443540,893814000,6590063.333,7405208.571,13345117.86,21198287.5,10.92,11.00857143,11.33142857,11.0755,0.55,-0.5,2183.870117,3084800000,1,0,0,-0.62
17032,10.75,10.8,10.73,10.75,5390850,893156000,7053470,7418915.714,14007193.57,22098180.5,10.75333333,11.05428571,11.305,11.107,0.07,0,2183.870117,3084800000,1,1,1,4.65
17031,10.75,11.01,10.74,10.76,6935800,892903000,7607023.333,8604522.857,14728411.43,22281028.5,10.88333333,11.20142857,11.31785714,11.1925,0.27,-0.01,2183.870117,3084800000,0,1,0,-0.09
17030,11.13,11.15,10.75,10.75,8833760,924591000,7795370,10114408.57,16958097.14,22638353.5,11.03666667,11.33428571,11.33785714,11.294,0.4,0.38,2187.02002,3300570000,1,0,1,0.09
17029,11.23,11.24,11,11.14,7051510,932162000,7744170,12866200,20182785.71,23426860.5,11.18333333,11.53285714,11.305,11.3985,0.24,0.09,2182.219971,3388910000,1,1,0,-3.50
17028,11.2,11.31,11,11.22,7500840,929558000,7906830,17095498.57,26022199.29,25988225,11.32666667,11.69,11.13714286,11.49,0.31,-0.02,2178.149902,3196400000,0,1,0,-0.71
17027,11.58,11.69,11.1,11.19,8680160,960855000,9969916.667,18160621.43,27200675,30334623,11.51333333,11.69428571,11.11714286,11.5285,0.59,0.39,2190.149902,3078530000,1,0,1,0.27
17026,11.77,11.79,11.51,11.57,7539490,975999000,12911530,19285027.14,28397906.43,31734305,11.68,11.65428571,11.16642857,11.661,0.28,0.2,2184.050049,3000660000,1,1,0,-3.28
17025,11.69,12.04,11.64,11.78,13690100,968865000,19763800,20595471.43,28505643.57,35244870.5,11.87,11.55571429,11.23,11.72,0.4,-0.09,2184.050049,3000660000,1,1,0,-1.78
17024,12.14,12.27,11.63,11.69,17505000,1005720000,27419300,20852300,28533657.86,36184850.5,12.02333333,11.43428571,11.30214286,11.846,0.64,0.45,2184.050049,3000660000,0,1,1,0.77
17023,12.23,12.46,11.98,12.14,28096300,1012910000,26569866.67,23801785.71,29040722.14,39048575.5,11.87666667,11.34142857,11.38428571,11.9945,0.48,0.09,2185.790039,3423160000,1,0,0,-3.71
17022,11.27,12.45,11.2,12.24,36656600,933431000,22721433.33,27499371.43,31196615,38875605.5,11.46666667,11.07714286,11.44357143,12.02,1.25,-0.97,2175.48999,3254950000,0,1,0,-0.82
17021,10.91,11.33,10.86,11.25,14956700,903184000,16073433.33,34948900,35323200.71,40054080.5,11.01333333,10.58428571,11.42571429,12.0305,0.47,-0.34,2181.73999,3334300000,1,0,1,8.80
17020,10.86,11.09,10.78,10.91,16551000,898340000,16250500,36240728.57,36874422.14,40392745.5,10.90666667,10.54,11.61071429,12.049,0.31,-0.05,2180.889893,3327550000,0,1,1,3.12
17019,10.92,10.94,10.29,10.88,16712600,902752000,23450633.33,37510785.71,41245836.43,40361790.5,10.95,10.67857143,11.74214286,12.055,0.65,0.04,2182.870117,3663070000,1,0,1,0.28
17018,11.02,11.18,10.76,10.93,15487900,910856000,35872900,36415815.71,42372772.14,40422240.5,10.75333333,10.90428571,11.98642857,12.069,0.42,0.09,2182.870117,3663070000,1,1,0,-0.46
17017,10.31,11.29,10.16,11.04,38151400,851992000,60311366.67,36215015.71,46607886.43,40170130.5,10.04,11.17,12.25285714,12.105,1.13,-0.73,2182.870117,3663070000,1,1,0,-1.00
17016,8.88,10.42,8.88,10.29,53979400,733204000,55594066.67,34279658.57,45642565,39604505.5,10.00666667,11.42714286,12.36785714,12.1505,1.54,-1.41,2164.25,3709200000,1,1,1,7.29
17015,10.95,11.14,8.2,8.79,88803300,903978000,46081400,34893858.57,46088757.86,38086630.5,10.53666667,11.81,12.52214286,12.2115,2.94,2.16,2163.790039,3786530000,1,1,1,17.06
17014,11.89,12.01,10.94,10.94,23999500,981735000,19496236.67,35697501.43,41297807.86,33982248.5,11.76,12.26714286,12.72428571,12.297,1.07,0.95,2157.030029,3848750000,0,1,0,-19.65
17013,12.44,12.51,11.55,11.88,25441400,1026310000,16190503.33,37508115.71,40721550.71,33338658.5,12.37666667,12.68142857,12.73071429,12.276,0.96,0.56,2170.840088,3505990000,0,0,0,-7.91
17012,12.8,12.8,12.46,12.46,9047810,1055410000,15911336.67,44980887.14,40184422.14,32721488.5,12.69666667,12.80571429,12.67928571,12.205,0.34,0.34,2173.600098,4038840000,1,0,0,-4.65
17011,12.84,12.87,12.55,12.79,14082300,1058220000,32321666.67,48329728.57,40284271.43,32543060,12.86666667,13.06857143,12.62142857,12.1295,0.32,0.05,2173.600098,4038840000,1,1,0,-2.58
17010,12.98,12.99,12.49,12.84,24603900,1069560000,59103833.33,57000757.14,41195457.14,32701685,12.6,13.33571429,12.56142857,12.0385,0.5,0.14,2173.600098,4038840000,1,1,0,-0.39
17009,12.05,13.31,11.84,12.97,58278800,992645000,63127133.33,57005471.43,41125314.29,32473480,12.93333333,13.30857143,12.46642857,11.966,1.47,-0.92,2170.060059,3664240000,1,1,0,-1.00
17008,13.82,13.85,11.73,11.99,94428800,1137660000,69617800,57283657.14,37442232.86,30329900,12.86,13.23428571,12.29,11.823,2.12,1.83,2166.580078,3995500000,0,1,1,8.17
17007,12.74,13.86,12.68,13.84,36673800,1048920000,48971433.33,46898114.29,31492154.29,26515325,13.63,13.18142857,12.185,11.75,1.18,-1.1,2169.179932,3442350000,1,0,0,-13.37
17006,14.3,14.44,12.32,12.75,77750800,1176250000,61673333.33,43934985.71,29808168.57,26957980,13.90333333,12.78,11.94357143,11.5885,2.12,1.55,2168.47998,3057240000,0,1,1,8.55
17005,14.67,14.9,14.05,14.3,32489700,1206190000,43968700,35387957.14,24645914.29,23717615,13.87,12.55285714,11.815,11.5245,0.85,0.37,2175.030029,3023280000,1,0,0,-10.84
17004,12.66,14.81,12.54,14.66,74779500,1040640000,53214166.67,32238814.29,23557707.14,22622565,13.25333333,12.17428571,11.57714286,11.3955,2.27,-2,2175.030029,3023280000,1,1,0,-2.46
17003,12.46,12.71,11.99,12.65,24636900,1024000000,35531000,25390157.14,19647728.57,19332943.5,12.24,11.78714286,11.34357143,11.269,0.72,-0.19,2175.030029,3023280000,1,1,1,15.89
17002,11.59,12.99,11.57,12.45,60226100,952143000,32629333.33,25245157.14,18988464.29,18962923.5,11.7,11.62428571,11.16214286,11.2465,1.42,-0.86,2165.169922,3438900000,0,1,1,1.61
17001,11.05,12.01,11.01,11.62,21730000,907135000,18527833.33,17600808.57,15982121.43,16741683.5,11.27,11.34571429,11.025,11.247,1,-0.57,2173.02002,3211860000,1,0,1,7.14
17000,11.17,11.61,10.95,11.03,15931900,917151000,14766400,16086194.29,17681900,17004323.5,11.28,11.18857143,10.95285714,11.2965,0.66,0.14,2163.780029,2968340000,0,1,1,5.35
16999,11.62,11.67,11.01,11.16,17921600,953762000,18402066.67,15681351.43,17468442.86,18379558.5,11.58666667,11.10714286,10.98428571,11.354,0.66,0.46,2166.889893,3009310000,1,0,0,-1.16
16998,11.92,11.94,11.59,11.65,10445700,977658000,20302166.67,13903871.43,16944664.29,18033213.5,11.70333333,11.07714286,11.02428571,11.49,0.35,0.27,2161.73999,3122600000,1,1,0,-4.21
16997,11.5,12.43,11.49,11.95,26838900,942817000,19058820,14876600,16840476.43,18248308.5,11.32,10.98,11.05857143,11.6,0.94,-0.45,2161.73999,3122600000,1,1,0,-2.51
16996,10.6,11.68,10.6,11.51,23621900,868509000,13821753.33,13905300,16154590.71,17675518.5,10.84333333,10.9,11.07642857,11.7165,1.08,-0.91,2161.73999,3122600000,0,1,1,3.82
16995,10.51,10.59,10.4,10.5,6715660,860770000,10313786.67,12731771.43,15595976.43,18161068.5,10.49333333,10.7,11.14428571,11.8575,0.19,0.01,2163.75,3465610000,1,0,1,9.62
16994,10.45,10.76,10.43,10.52,11127700,855555000,9901646.667,14363434.29,17043629.29,19365605.5,10.64333333,10.70428571,11.295,12.0165,0.33,-0.07,2152.429932,3502320000,1,1,0,-0.19
16993,10.94,11.01,10.26,10.46,13098000,895670000,11944013.33,19277605.71,19351407.86,23658925.5,10.79333333,10.71714286,11.41357143,12.1455,0.75,0.48,2152.139893,4097820000,1,1,1,0.57
16992,10.96,11.01,10.78,10.95,5479240,896899000,14257946.67,19255534.29,19201172.14,26466305.5,11.10333333,10.86142857,11.65785714,12.288,0.23,0.01,2137.159912,3253340000,1,1,0,-4.47
16991,11.42,11.46,10.73,10.97,17254800,933946000,17567266.67,19985457.14,19863197.86,29099523.5,10.82333333,10.97142857,11.865,12.3325,0.73,0.45,2129.899902,3607500000,1,1,0,-0.18
16990,10.12,11.52,9.96,11.39,20039800,827090000,17861433.33,18804352.86,19729505,31725963.5,10.67666667,11.13714286,12.10142857,12.3955,1.56,-1.27,2129.899902,3607500000,1,1,0,-3.69
16989,10.54,10.57,9.8,10.11,15407200,861144000,26357133.33,18403881.43,20679012.14,37420823.5,10.41666667,11.25285714,12.31142857,12.3925,0.77,0.43,2129.899902,3607500000,1,1,1,12.66
16988,10.58,11.11,10.28,10.53,18137300,864063000,25535900,18460181.43,21778955,46620863.5,10.87,11.58857143,12.56642857,12.656,0.83,0.05,2097.899902,3604550000,0,1,0,-3.99
16987,11.46,11.52,9.58,10.61,45526900,935730000,23019700,19723824.29,27411583.57,47640548.5,11.26666667,11.88571429,12.75,13.159,1.94,0.85,2099.72998,3909380000,1,0,0,-0.75
16986,11.7,11.88,11.39,11.47,12943500,954849000,10839756.67,19425210,29105776.43,46333873.5,11.77333333,12.11,12.94285714,13.546,0.49,0.23,2088.550049,3658380000,0,1,0,-7.50
16985,12.12,12.15,11.59,11.72,10588700,989132000,12270756.67,19146810,32334355,48907308.5,12.01666667,12.45428571,12.96928571,13.917,0.56,0.4,2102.949951,3458890000,1,0,0,-2.13
16984,12.22,12.22,11.95,12.13,8987070,996510000,14008290,19740938.57,36562562.14,50279043.5,12.26333333,12.75857143,13.00571429,14.211,0.27,0.09,2102.949951,3458890000,1,1,0,-3.38
16983,12.44,12.49,11.73,12.2,17236500,1014220000,20006866.67,20654657.14,45487557.14,51740205,12.42333333,13.06571429,12.94857143,14.3915,0.76,0.24,2102.949951,3458890000,1,1,0,-0.57
16982,12.6,12.74,12.25,12.46,15801300,1027260000,28740233.33,22954142.86,58499807.14,51487205,12.41666667,13.37,13.17571429,14.491,0.49,0.14,2102.949951,3458890000,1,1,0,-2.09
16981,12.17,13.04,11.69,12.61,26982800,991926000,27138033.33,25097728.57,60123357.14,51262785,12.89,13.54428571,13.75642857,14.5635,1.35,-0.44,2098.860107,4622820000,1,1,0,-1.19
16980,13.93,13.98,11.72,12.18,43436600,1134340000,23059633.33,35099342.86,59581257.14,50326486.5,13.30333333,13.61428571,14.16642857,14.653,2.26,1.75,2070.77002,4241740000,1,1,1,3.53
16979,13.81,14.12,13.75,13.88,10994700,1124170000,13708466.67,38786342.86,61079514.29,49001746.5,14.00333333,13.77571429,14.64571429,14.765,0.37,-0.07,2036.089966,4385810000,1,1,0,-12.25
16978,14.26,14.37,13.66,13.85,14747600,1160590000,21154533.33,45521900,63010135.71,49523091.5,14.15333333,13.48428571,14.91142857,14.7965,0.71,0.41,2000.540039,5431220000,0,1,1,0.22
16977,14.3,14.58,14.02,14.28,15383100,1163530000,26507466.67,53384185.71,64686042.86,49221731.5,14.09666667,13.25285714,15.04642857,14.8005,0.56,0.02,2037.410034,7597450000,1,0,0,-3.01
16976,13.68,14.57,13.22,14.33,33332900,1112590000,53711133.33,70320457.14,64457000,49006996.5,13.70333333,12.83142857,15.04,14.785,1.35,-0.65,2037.410034,7597450000,1,1,0,-0.35
16975,13.22,13.79,12.56,13.68,30806400,1074240000,65682033.33,94045471.43,62884142.86,48129971.5,13.36333333,12.98142857,15.01,14.7555,1.23,-0.46,2037.410034,7597450000,0,1,1,4.75
16974,13.2,15.79,13.1,13.1,96994100,1072510000,74794433.33,95148985.71,61273459.29,47738726.5,12.75,13.96857143,15.06142857,14.764,2.69,0.1,2113.320068,3297940000,1,0,1,4.43
16973,11.82,13.42,11.29,13.31,69245600,960014000,65724266.67,84063171.43,55555437.86,43412881.5,12.46,14.71857143,15.15571429,14.796,2.13,-1.49,2085.449951,3168160000,0,1,0,-1.58
16972,12.24,12.45,10.52,11.84,58143600,993503000,87288066.67,83372685.71,52139437.86,41074166.5,11.8,15.51571429,15.24142857,14.8305,1.93,0.4,2088.899902,3232880000,1,0,1,12.42
16971,11.17,13.18,10.64,12.23,69783600,906292000,134376200,80498371.43,48609209.29,40288656.5,12.98,16.33857143,15.39071429,14.9425,2.54,-1.06,2083.25,3467440000,1,1,0,-3.19
16970,15.38,15.38,9.96,11.33,133937000,1247530000,123958666.7,75987900,44416695,37536166.5,15.76666667,16.84,15.515,14.9675,5.42,4.05,2071.219971,4952630000,1,1,1,7.94
16969,20.65,21.52,13.57,15.38,199408000,1674540000,85777466.67,58593542.86,35977795,32269236.5,18.10666667,17.24857143,15.68714286,15.0185,7.95,5.27,2071.219971,4952630000,1,1,0,-26.33
16968,18.36,20.83,18.36,20.59,38531000,1488420000,40778866.67,31722814.29,23375902.14,24662576.5,19.27666667,17.03857143,15.57785714,14.844,2.47,-2.23,2071.219971,4952630000,0,1,0,-25.30
16967,18.91,18.91,17.71,18.35,19393400,1531790000,40609666.67,27397932.86,21372059.29,25610846.5,18.28,16.15428571,15.08857143,14.3795,1.2,0.56,2077.98999,3628280000,1,0,1,12.21
16966,17.61,19.27,17.3,18.89,64412200,1426500000,46881966.67,27047704.29,21591909.29,25679376.5,17.41,15.59285714,14.77785714,14.0835,1.97,-1.28,2071.5,3544720000,0,1,0,-2.86
16965,15.77,17.64,15.72,17.6,38023400,1276930000,29470066.67,20906190,20021995,23831001.5,15.84333333,14.96714286,14.43428571,13.7655,1.92,-1.83,2075.320068,3759770000,0,0,1,7.33
16964,14.19,15.9,14.19,15.74,38210300,1148070000,20566566.67,16720047.14,18358452.14,24007861.5,14.61333333,14.44285714,14.08642857,13.522,1.71,-1.55,2079.060059,3392030000,0,0,1,11.82
16963,13.91,14.19,13.72,14.19,12176500,1125180000,10582076.67,12845490,17671887.86,23289486.5,14.16666667,14.19,13.84428571,13.408,0.47,-0.28,2096.070068,3515010000,1,0,1,10.92
16962,14.38,14.43,13.82,13.91,11312900,1162500000,12170510,13362047.14,20178909.29,23577606.5,14.24333333,14.12571429,13.68,13.413,0.61,0.47,2096.070068,3515010000,1,1,1,2.01
16961,14.43,14.57,14.34,14.4,8256830,1166450000,15540076.67,15028990,23477730.71,24244381.5,14.44333333,14.11714286,13.49357143,13.4185,0.23,0.03,2096.070068,3515010000,0,1,0,-3.40
16960,14.51,14.78,14.28,14.42,16941800,1172230000,15694600,15346185.71,24371100,26358745,14.28666667,14.02285714,13.35285714,13.3805,0.5,0.09,2115.47998,3290320000,0,0,0,-0.14
16959,13.95,14.51,13.81,14.51,21421600,1126330000,13743466.67,16136114.29,25121307.14,28199530,14.13666667,13.96285714,13.21785714,13.398,0.7,-0.56,2119.120117,3562060000,1,0,0,-0.62
16958,14,14.06,13.73,13.93,8720400,1130350000,11867066.67,19137800,26559807.14,30397945,13.88,13.90142857,13.09071429,13.3505,0.33,0.07,2112.129883,3534730000,1,1,1,4.16
16957,13.76,14.07,13.57,13.97,11088400,1110690000,16620766.67,19996857.14,27639978.57,31821860,13.85333333,13.73,13.05714286,13.264,0.5,-0.21,2109.409912,3442020000,1,1,0,-0.29
16956,13.86,13.95,13.42,13.74,15792400,1118460000,16417033.33,22498285.71,28129300,32721435,13.77666667,13.49857143,13.08,13.124,0.53,0.12,2099.129883,3627780000,1,1,1,1.67
16955,13.74,13.87,13.25,13.85,22981500,1108220000,18643333.33,26995771.43,28761871.43,32392735,13.86333333,13.23428571,13.1,12.935,0.62,-0.11,2099.129883,3627780000,1,1,0,-0.79
16954,13.99,14.05,13.63,13.74,10477200,1127830000,25127300,31926471.43,30730628.57,32184060,13.94,12.87,13.085,12.7545,0.42,0.25,2099.129883,3627780000,0,1,1,0.80
16953,14.11,14.32,13.44,14,22471300,1136900000,26546166.67,33396014.29,33822078.57,33224045,13.60333333,12.68285714,13.15857143,12.593,0.88,0.11,2105.26001,3632720000,1,0,0,-1.86
16952,12.74,14.27,12.64,14.08,42433400,1026410000,28588533.33,34106500,36887692.86,33307365,13.05333333,12.47285714,13.12714286,12.396,1.63,-1.34,2099.330078,3525170000,1,1,0,-0.57
16951,12.33,12.88,12.27,12.73,14733800,992329000,30202333.33,33981814.29,36513785.71,31949070,12.32333333,12.28,12.99285714,12.192,0.61,-0.4,2096.949951,4514410000,0,1,1,10.60
16950,12.11,12.69,11.78,12.35,28598400,974784000,44456533.33,35283100,37538507.14,31678469.5,11.84666667,12.38428571,12.88142857,12.0235,0.91,-0.24,2099.060059,3079150000,1,0,1,3.08
16949,11.33,12.36,10.37,11.89,47274800,911724000,41845066.67,33760314.29,36154221.43,30902814.5,11.87333333,12.66142857,12.71071429,11.871,1.99,-0.56,2099.060059,3079150000,1,1,1,3.87
16948,12.39,12.39,10.5,11.3,57496400,996293000,35235033.33,30527971.43,34120878.57,29290624.5,12.08666667,12.96571429,12.59285714,11.7505,1.89,1.09,2099.060059,3079150000,1,1,1,5.22
16947,12.52,12.99,12.06,12.43,20764000,1006080000,29923100,29534785.71,32248057.14,26956129.5,12.56333333,13.3,12.53642857,11.654,0.93,0.09,2099.060059,3079150000,1,1,0,-9.09
16946,12.79,12.9,11.77,12.53,27444700,1027940000,30949366.67,34248142.86,32489035.71,26993459.5,12.90666667,13.63428571,12.36714286,11.5,1.13,0.26,2090.100098,3230990000,0,1,0,-0.80
16945,13.31,13.77,12.01,12.73,41560600,1068670000,27780766.67,39668885.71,31619235.71,26536034.5,13.49333333,13.78142857,12.18642857,11.365,1.76,0.58,2090.540039,3859160000,1,0,0,-1.57
16944,14.28,14.49,13.19,13.46,23842800,1146470000,22143366.67,39045757.14,29316463.57,25339124.5,13.92333333,13.70571429,11.94571429,11.199,1.3,0.82,2076.060059,3627340000,1,1,0,-5.42
16943,14.04,14.35,13.77,14.29,17938900,1126810000,31043800,39793914.29,28548070.71,25220179.5,13.98333333,13.37857143,11.64857143,10.9915,0.58,-0.25,2048.040039,3055480000,0,1,0,-5.81
16942,13.69,14.05,13.12,14.02,24648400,1098220000,42983333.33,38548128.57,28340363.57,26374194.5,14.14333333,12.76,11.305,10.785,0.93,-0.33,2052.320068,3507650000,1,0,1,1.93
16941,14.85,15.05,13.38,13.64,50544100,1191080000,56563833.33,37713785.71,27351656.43,25977464.5,13.99,12.22,10.97285714,10.5265,1.67,1.21,2052.320068,3507650000,1,1,1,2.79
16940,13.54,14.87,13.34,14.77,53757500,1085570000,52115366.67,34961328.57,25277835,25278924.5,13.51,11.77285714,10.66642857,10.285,1.53,-1.23,2052.320068,3507650000,1,1,0,-7.65
16939,12.18,14.26,12.18,13.56,65389900,975878000,43889500,30729928.57,22744885,23029153.5,12.31,11.1,10.31357143,9.9195,2.08,-1.38,2040.040039,3846770000,0,1,1,8.92
16938,11.19,12.49,11.15,12.2,37198700,896505000,25165666.67,23569585.71,19332920.71,20338458.5,11.11,10.59142857,10.01714286,9.6,1.34,-1.01,2047.630005,4101320000,1,0,1,11.15
16937,9.97,11.44,9.97,11.17,29079900,798116000,19035433.33,19587170,18209006.43,19441248.5,10.45666667,10.18571429,9.810714286,9.378,1.47,-1.2,2047.209961,4108960000,0,1,1,9.22
16936,10.24,10.44,9.93,9.96,9218400,819399000,19767766.67,17302227.14,19061813.57,18870618.5,10.23666667,9.918571429,9.738571429,9.1895,0.51,0.28,2066.659912,3501360000,1,0,1,12.15
16935,10.51,10.62,9.81,10.24,18808000,840395000,24740866.67,18132598.57,19597199.29,19321693.5,10.27,9.85,9.659285714,9.069,0.81,0.27,2046.609985,3579880000,1,1,0,-2.73
16934,10.06,11.05,10.02,10.51,31276900,804647000,23560700,16989527.14,20866149.29,18920613.5,10.19,9.725714286,9.557142857,8.957,1.03,-0.45,2046.609985,3579880000,1,1,0,-2.57
16933,10,10.51,9.86,10.06,24137700,798952000,16242330,15594341.43,19257947.86,18085028.5,9.806666667,9.56,9.339285714,8.846,0.65,-0.06,2046.609985,3579880000,0,1,1,4.47
16932,9.43,10.01,9.39,10,15267500,753600000,12558196.67,14759841.43,18360683.57,17543608.5,9.553333333,9.527142857,9.132857143,8.734,0.62,-0.57,2064.110107,3782390000,0,0,1,0.60
16931,9.28,9.48,9.26,9.36,9321790,741417000,12479363.33,15096255.71,18645469.29,17448003.5,9.38,9.442857143,8.972857143,8.639,0.22,-0.08,2064.459961,3821980000,0,0,1,6.84
16930,9.49,9.64,9.2,9.3,13085300,758000000,12974266.67,16830842.86,19241577.14,17763649,9.383333333,9.435714286,8.832857143,8.5945,0.44,0.19,2084.389893,3600200000,1,0,1,0.65
16929,9.37,9.6,8.93,9.48,15031000,748030000,15782700,20821400,19609762.86,17754339,9.4,9.558571429,8.707857143,8.565,0.67,-0.11,2058.689941,3788620000,1,1,0,-1.90
16928,9.32,9.48,9.21,9.37,10806500,743166000,16871100,21061800,19306577.14,18056994,9.516666667,9.468571429,8.602142857,8.543,0.27,-0.05,2057.139893,3796350000,1,1,1,1.17
16927,9.81,9.95,9.04,9.35,21510600,782261000,19143066.67,24742771.43,19575055.71,18747649,9.53,9.388571429,8.525,8.54,0.91,0.46,2057.139893,3796350000,1,1,1,0.21
16926,9.4,10.05,9.29,9.83,18296200,749038000,19127500,22921554.29,18989248.57,18166542,9.516666667,9.118571429,8.415714286,8.503,0.76,-0.43,2057.139893,3796350000,1,1,0,-4.88
16925,9.38,10.03,9.27,9.41,17622400,747638000,26701833.33,21961525.71,18636334.29,17860682,9.626666667,8.738571429,8.292142857,8.4235,0.76,-0.03,2050.629883,4008530000,0,1,1,4.46
16924,10.17,10.17,9.28,9.31,21463900,809644000,26398966.67,22194682.86,18494355.71,17659097,9.44,8.502857143,8.225,8.3725,0.89,0.86,2051.120117,4058560000,0,0,1,1.07
16923,8.89,10.32,8.85,10.16,41019200,708137000,31435433.33,21652311.43,17882584.29,18156067,9.273333333,8.23,8.182142857,8.309,1.47,-1.27,2063.370117,4173390000,0,0,0,-8.37
16922,8.78,9.01,8.43,8.85,16713800,698377000,20683060,18398125.71,16458648.57,17264612,8.373333333,7.857142857,8.102142857,8.173,0.58,-0.07,2081.429932,3841110000,1,0,1,14.80
16921,7.45,9.37,7.45,8.81,36573300,592992000,18970460,17551354.29,17023348.57,17185827,7.813333333,7.735714286,8.135,8.1625,1.92,-1.36,2065.300049,4704720000,1,1,1,0.45
16920,7.21,7.73,7.17,7.46,8762080,573124000,13197526.67,14407340,15117288.57,17487832,7.463333333,7.661428571,8.120714286,8.169,0.56,-0.25,2065.300049,4704720000,1,1,1,18.10
16919,7.74,7.91,7.17,7.17,11576000,615316000,16165933.33,15056942.86,15361354.29,17859468,7.443333333,7.712857143,8.176428571,8.2535,0.74,0.57,2065.300049,4704720000,0,1,1,4.04
16918,7.39,7.97,7.32,7.76,19254500,587076000,18387233.33,15311142.86,15505261.43,18013698,7.57,7.845714286,8.263571429,8.381,0.65,-0.37,2075.810059,4309840000,0,0,0,-7.60
16917,7.53,7.55,7.06,7.4,17667300,597819000,15564533.33,14794028.57,16373032.86,17724198,7.65,7.947142857,8.283571429,8.4965,0.49,0.13,2095.149902,4100110000,1,0,1,4.86
16916,8.01,8.09,7.24,7.55,18239900,635784000,14530500,14112857.14,16767518.57,17690688,7.946666667,8.134285714,8.286428571,8.661,0.85,0.46,2091.699951,3557190000,1,1,0,-1.99
16915,8.29,8.47,7.96,8,10786400,658203000,12886966.67,14519171.43,16545961.43,17806558,8.036666667,8.347142857,8.364285714,8.8055,0.51,0.29,2087.790039,3319740000,0,1,0,-5.63
16914,7.79,8.55,7.74,8.29,14565200,618147000,13743300,16495342.86,18819318.57,17747191.5,8.07,8.534285714,8.431428571,8.9635,0.81,-0.5,2091.580078,3790580000,1,0,0,-3.50
16913,8.15,8.27,7.67,7.82,13309300,646298000,14099800,15827237.14,18935718.57,17297959,8.13,8.58,8.492857143,9.13,0.6,0.33,2091.580078,3790580000,1,1,1,6.01
16912,8.45,8.72,7.96,8.1,13355400,670104000,13963066.67,15665765.71,19032240,17066625,8.426666667,8.64,8.628571429,9.319,0.76,0.35,2091.580078,3790580000,1,1,0,-3.46
16911,8.69,8.83,8.31,8.47,15634700,688434000,16539300,15699380,19040032.86,16967510,8.74,8.681428571,8.769285714,9.497,0.52,0.22,2091.47998,4175290000,0,1,0,-4.37
16910,9.08,9.31,8.6,8.71,12899100,718825000,19534266.67,17952037.14,19137347.14,16934110,9.02,8.62,8.927857143,9.6435,0.71,0.37,2102.399902,4184880000,1,0,0,-2.76
16909,9.33,9.51,8.5,9.04,21084100,738916000,18530720,19422180,19684361.43,17256715,8.986666667,8.438571429,9.051428571,9.8055,1.01,0.29,2100.800049,3896830000,1,1,0,-3.65
16908,8.62,9.7,8.56,9.31,24619600,682467000,15562353.33,18572751.43,18864002.14,17086720,8.72,8.381428571,9.202857143,9.9365,1.14,-0.69,2094.340088,3316880000,1,1,0,-2.90
16907,8.24,8.65,8.11,8.61,9888460,651554000,11886053.33,21143294.29,17504070,17015155,8.413333333,8.328571429,9.367857143,10.0545,0.54,-0.37,2080.72998,3701450000,1,1,1,8.13
16906,8.39,8.62,8.1,8.24,12179000,663169000,19057666.67,22044200,17417938.57,17357972,8.223333333,8.405714286,9.581428571,10.145,0.52,0.15,2080.72998,3701450000,1,1,1,4.49
16905,8.08,8.76,8.02,8.39,13590700,638330000,22728033.33,22398714.29,17360374.29,17220296,7.956666667,8.617142857,9.825714286,10.2815,0.74,-0.31,2080.72998,3701450000,0,1,0,-1.79
16904,7.44,8.72,7.07,8.04,31403300,587994000,23243833.33,22380685.71,17458660,17229861,8.04,8.857142857,10.04071429,10.399,1.65,-0.6,2082.780029,3765870000,1,0,1,4.35
16903,8.64,8.64,7.15,7.44,23190100,682395000,26980533.33,20322657.14,16597795.71,16963786,8.34,9.235714286,10.32,10.5585,1.49,1.2,2082.419922,4191830000,1,1,1,8.06
16902,8.94,8.95,8,8.64,15138100,706074000,24648766.67,19946542.86,16204517.14,16771941,8.91,9.664285714,10.62142857,10.8075,0.95,0.3,2061.719971,4239740000,1,1,0,-13.89
16901,9.15,9.22,7.46,8.94,42613400,722133000,24489600,19155252.86,16779531.43,17001551,9.27,10.02428571,10.83785714,10.939,1.76,0.21,2041.98999,3567840000,0,1,0,-3.36
16900,9.69,10.09,9.07,9.15,16194800,764797000,14773300,13864845.71,14931774.29,16299511,9.646666667,10.40714286,10.94357143,11.085,1.02,0.54,2047.599976,3359530000,1,0,0,-2.30
