date,open,high,low,close,volume,market_cap,pcnt_change,3_day_volume_avg,7_day_volume_avg,10_day_volume_avg,20_day_volume_avg,3_day_close_avg,7_day_close_avg,10_day_close_avg,20_day_close_avg,bitcoin_close,7_day_btcn_avg,10_day_btcn_avg,btcn_pcnt_chng,sp500_close,7_day_sp500_avg,10_day_sp500_avg,sp500_pcnt_chng,increase_flag,tomorrow_percent_change,tomorrow_price
20140807,0.005256,0.005357,0.005242,0.005343,221958,43379700,1.655251142,227413.3333,244036.4286,287829.4,257965.55,0.005234333,0.005218429,0.0052881,0.0055451,584.65,588.0042857,585.374,-0.134941241,1909.569946,1923.49428,1933.51499,-0.555662003,1,2.227213176,0.005256
20140806,0.005108,0.005261,0.005107,0.005256,203335,42151300,2.978056426,267349,294131.1429,281622.9,277522.55,0.005102667,0.005196429,0.0053695,0.00559615,585.44,585.5242857,586.294,-0.567274704,1920.23999,1926.50858,1940.448999,0.001563839,1,1.655251142,0.005104
20140805,0.004948,0.005143,0.004904,0.005104,256947,40836600,3.152789006,223097,332799,271244.7,314971.3,0.005089,0.005173714,0.005446,0.00564145,588.78,585.4228571,587.331,0.359657047,1920.209961,1933.627145,1946.258996,-0.96854698,1,2.978056426,0.004948
20140804,0.005214,0.005244,0.004763,0.004948,341765,43025900,-5.119846596,210954,313722,260161.7,319716.55,0.005152333,0.005311143,0.0055397,0.00563115,586.67,584.9814286,588.562,-0.451360019,1938.98999,1940.732858,1952.071997,0.718903245,1,3.152789006,0.005215
20140803,0.005263,0.005269,0.005176,0.005215,70579,43434700,-1.492255383,228083.3333,287740.2857,241285.4,311431.65,0.005292667,0.005483857,0.0056492,0.00560945,589.33,586.0071429,590.068,-0.939622134,1925.150024,1946.435721,1956.006995,0,0,-5.119846596,0.005294
20140802,0.005371,0.005522,0.00527,0.005294,220518,44323000,-1.396908177,395430.6667,291879.4286,260601.4,313599.05,0.005284,0.005599,0.0057206,0.00556705,594.92,586.9328571,593.076,1.480622271,1925.150024,1954.034284,1962.28999,0,0,-1.492255383,0.005369
20140801,0.005183,0.005369,0.005111,0.005369,393153,42771000,3.468876469,479928,281250.7143,271337.6,305804.3,0.005218333,0.005705714,0.0058056,0.00551765,586.24,587.8142857,595.739,3.34044316,1925.150024,1961.632847,1968.475989,-0.285912138,0,-1.396908177,0.005189
20140731,0.005105,0.005555,0.005073,0.005189,572621,42131800,1.804983324,390013,246943.4286,260067.7,294780.35,0.005450667,0.005802,0.005833,0.00546505,567.29,590.0271429,599.336,-2.982573153,1930.670044,1969.23141,1974.313989,-1.999924017,1,3.468876469,0.005097
20140730,0.006065,0.006083,0.00509,0.005097,474010,50051600,-15.97428289,252437,202817.4286,216502.3,286477.3,0.005773333,0.005907714,0.0058503,0.0054205,584.73,597.4728571,604.997,-0.163909235,1970.069946,1977.418544,1978.609985,0.006091272,1,1.804983324,0.006066
20140729,0.006157,0.00616,0.006066,0.006066,123408,50811700,-1.477992529,127618,181941.7143,186601.7,276872.25,0.006081333,0.006057286,0.0058789,0.00536935,585.69,602.7328571,609.375,-1.374084365,1969.949951,1979.838553,1979.424988,-0.452778694,0,-15.97428289,0.006157
20140728,0.006022,0.006161,0.006021,0.006157,159893,49695200,2.258761003,135187.6667,204376.8571,228101.7,279647.75,0.006073,0.005996857,0.0058021,0.00526,593.85,607.95,613.684,-0.328963931,1978.910034,1981.778564,1980.25199,0.028815472,0,-1.477992529,0.006021
20140727,0.006039,0.006058,0.005984,0.006021,99553,49836200,-0.331071015,132890.6667,201101.7143,273422.2,282800.95,0.006035,0.005883286,0.0058228,0.00511715,595.81,612.2428571,616.608,-0.878404232,1978.339966,1981.024275,1980.182984,0,1,2.258761003,0.006041
20140726,0.006057,0.006103,0.006031,0.006041,146117,49984400,-0.033096144,187619.3333,211880.4286,358697.9,287398.8,0.006004333,0.005792143,0.0058369,0.0049702,601.09,616.9142857,618.707,-0.106359995,1978.339966,1981.007132,1978.160986,0,0,-0.331071015,0.006043
20140725,0.005929,0.00609,0.005918,0.006043,153002,48929400,1.922752572,248207,267922,379271.4,287536.05,0.006038667,0.005686,0.0057226,0.00480865,601.73,620.87,620.757,-2.85432912,1978.339966,1980.98999,1978.483984,-0.484915044,0,-0.033096144,0.005929
20140724,0.006146,0.006184,0.005925,0.005929,263739,50717600,-3.499348958,290691,333650,381577.9,290684.95,0.005905333,0.005731857,0.0055697,0.0046631,619.41,623.9214286,622.516,-0.344300539,1987.97998,1980.972848,1977.977991,0.048815557,1,1.922752572,0.006144
20140723,0.005647,0.00615,0.005644,0.006144,327880,44145400,8.878256247,248433.6667,432017.2857,366596.7,288732,0.005716333,0.005765143,0.0054135,0.00452895,621.55,623.5485714,623.225,-0.106073512,1987.01001,1976.707136,1976.88999,0.175443827,0,-3.499348958,0.005643
20140722,0.005361,0.005643,0.005357,0.005643,280454,41911900,5.240581872,197475,435441.8571,340271,279339.15,0.005462667,0.005587143,0.0052297,0.00438975,622.21,623.5542857,624.441,-0.270876743,1983.530029,1975.929984,1974.945984,0.501614992,1,8.878256247,0.005362
20140721,0.005383,0.005395,0.005327,0.005362,136967,42080500,-0.390117035,283459.6667,420529.4286,329493,273187.05,0.005347667,0.005425857,0.0050971,0.0042818,623.9,623.1414286,625.42,-0.733480772,1973.630005,1974.465698,1973.349976,-0.232025056,1,5.240581872,0.005383
20140720,0.005262,0.005383,0.005159,0.005383,175004,41137900,1.604379011,442170,417238,356452.3,278432.2,0.005681667,0.005283714,0.0049907,0.00419485,628.51,623.5128571,624.706,-0.042940297,1978.219971,1974.961408,1972.74397,0,0,-0.390117035,0.005298
20140719,0.006365,0.006368,0.005259,0.005298,538408,49764300,-16.7504714,701272,401469.2857,367142.8,270683.4,0.005941333,0.005129857,0.0048598,0.0041147,628.78,624.2557143,624.306,0.913190711,1978.219971,1973.439976,1971.389978,0,1,1.604379011,0.006364
20140718,0.006167,0.00646,0.006131,0.006364,613098,48216700,3.278156443,639086.6667,349221.5714,331193.8,244439.65,0.005808,0.004989714,0.0047179,0.00405045,623.09,624.7157143,623.91,1.019779507,1978.219971,1971.918544,1970.850977,1.026493578,0,-16.7504714,0.006162
20140717,0.004898,0.006174,0.004898,0.006162,952310,38288200,25.80645161,493409.6667,319716.1429,292179.7,214200.55,0.005191333,0.004694571,0.0044115,0.0039284,616.8,623.8114286,624.01,-0.770604418,1958.119995,1970.397112,1969.399976,-1.183402637,1,3.278156443,0.004898
20140716,0.004514,0.004898,0.004496,0.004898,351852,35289600,8.506867523,213948.6667,223944.5714,216099.7,167474.75,0.004593,0.004396286,0.0041035,0.00381995,621.59,624.9128571,625.911,0.366531034,1981.569946,1971.334263,1971.352978,0.420108493,1,25.80645161,0.004514
20140715,0.004368,0.004515,0.004364,0.004514,176067,34148100,3.366155255,118205.6667,199239.7143,195800.7,150833.25,0.004395667,0.004250714,0.0038947,0.0037776,619.32,625.3742857,626.898,-1.146049481,1973.280029,1970.085693,1971.739978,-0.193209602,1,8.506867523,0.004367
20140714,0.004306,0.004369,0.004278,0.004367,113927,33664800,1.416627961,117074.6667,205938.2857,199792,152466.95,0.00433,0.004077286,0.0037565,0.00374845,626.5,626.0557143,628.035,-1.137744394,1977.099976,1968.718541,1972.955969,0.484355335,1,3.366155255,0.004306
20140713,0.004318,0.004324,0.004244,0.004306,64623,33756900,-0.254806579,214619,217021.5714,210867.3,156609.1,0.004307,0.003893714,0.0036444,0.00373255,633.71,627.3857143,629.901,0.27056962,1967.569946,1968.797119,1973.789966,0,1,1.416627961,0.004317
20140712,0.004298,0.004368,0.00429,0.004317,172674,33597900,0.442066077,287047.6667,229055.7143,218407.3,158613.55,0.004229667,0.00368,0.0035498,0.0037215,632,627.0642857,631.618,2.470977366,1967.569946,1971.349975,1975.576965,0,0,-0.254806579,0.004298
20140711,0.004074,0.004338,0.004073,0.004298,406560,31851000,5.498281787,289129,235242.2857,216881.1,160224.5,0.004083667,0.003510714,0.0034665,0.003715,616.76,626.8771429,632.499,-1.240972923,1967.569946,1973.902832,1976.28197,0.147092245,1,0.442066077,0.004074
20140710,0.00388,0.004082,0.00388,0.004074,281909,30332200,5.027068832,227928,209259.4286,200412.1,143755.95,0.003751,0.003360429,0.003399,0.0037076,624.51,630.9342857,634.803,-0.049614289,1964.680054,1976.455688,1976.85697,-0.41310717,1,5.498281787,0.003879
20140709,0.003301,0.003879,0.003301,0.003879,178918,25805500,17.54545455,197795,188990,174224,137544.35,0.003420333,0.003258429,0.0033696,0.0037133,624.82,634.7014286,632.624,0.116970309,1972.829956,1979.421386,1976.411963,0.464426783,1,5.027068832,0.0033
20140708,0.003079,0.003319,0.003079,0.0033,222957,24069800,7.073329007,187776.3333,185917.7143,157685.5,129804.35,0.003064,0.003202,0.003383,0.00373085,624.09,636.9857143,629.797,-1.843317972,1963.709961,1979.677106,1975.224963,-0.704880178,1,17.54545455,0.003082
20140707,0.002809,0.003082,0.002802,0.003082,191510,21960300,9.679715302,185450.6667,188619.5714,136221.4,126328.9,0.003008,0.003248143,0.0034453,0.0037782,635.81,639.23,627.114,0.688879739,1977.650024,1981.049961,1974.949963,-0.392352185,1,7.073329007,0.00281
20140706,0.003134,0.003169,0.002804,0.00281,148862,24500300,-10.28097063,196507.3333,164122.1429,118849.8,122540.55,0.003062667,0.003347857,0.0035364,0.0038373,631.46,634.5028571,621.647,0.122088506,1985.439941,1978.561384,1973.280957,0,1,9.679715302,0.003132
20140705,0.003245,0.00326,0.003127,0.003132,215980,25372300,-3.512014787,193561,144789.4286,105865.8,123995.2,0.003246,0.003519714,0.0036605,0.00390545,630.69,629.5157143,615.135,-2.242854486,1985.439941,1975.064244,1970.45896,0,0,-10.28097063,0.003246
20140704,0.003357,0.003372,0.00324,0.003246,224680,26244100,-3.392857143,174038.3333,115123.1429,105141.9,117297.95,0.003363333,0.003632714,0.0037404,0.0039587,645.16,624.74,610.302,-0.878810226,1985.439941,1971.567104,1967.867969,0,0,-3.512014787,0.00336
20140703,0.003481,0.003481,0.003346,0.00336,140023,27215900,-3.55912744,179768.3333,85568,102350.9,113280.15,0.003489,0.003739429,0.0038207,0.00399725,650.88,615.5942857,605.184,1.571448635,1985.439941,1968.069964,1964.321973,0.547950797,0,-3.392857143,0.003484
20140702,0.003615,0.003625,0.003474,0.003484,157412,28263600,-3.836599503,139770,68282.14286,98819.8,114900.5,0.003629,0.003838143,0.0038932,0.0040373,640.81,603.5171429,600.323,0.157861832,1974.619995,1964.038539,1962.038977,0.065881308,0,-3.55912744,0.003623
20140701,0.00378,0.004213,0.003618,0.003623,241870,29549400,-4.153439153,91810.33333,75614.85714,103567.9,120257.3,0.003805333,0.003902,0.0039635,0.0040655,639.8,595.1671429,595.741,6.152110433,1973.319946,1961.88283,1960.863977,0.667777053,0,-3.836599503,0.00378
20140630,0.004013,0.004061,0.003779,0.00378,20028,31372400,-5.806130077,13959,69172,87099.8,121016.65,0.003905333,0.003962857,0.0040162,0.0041054,602.72,588.6214286,591.176,1.034280446,1960.22998,1958.548549,1959.818982,-0.037225696,0,-4.153439153,0.004013
20140629,0.003936,0.004078,0.003936,0.004013,13533,30774500,2.294162631,13214.33333,81269.71429,100864.7,139333.25,0.003976333,0.004006429,0.004057,0.00414375,596.55,588.5571429,590.711,-0.118876201,1960.959961,1958.88855,1960.082983,0,0,-5.806130077,0.003923
20140628,0.00401,0.004046,0.003863,0.003923,8316,31347600,-1.753067869,15044,108606.8571,101923.2,160405.15,0.003989,0.004031286,0.0040787,0.00415435,597.26,588.3342857,591.852,2.773858279,1960.959961,1959.161412,1959.934985,0,1,2.294162631,0.003993
20140627,0.004052,0.004122,0.003984,0.003993,17794,31679700,-1.431745248,81852.33333,118445.8571,116436.4,165783.1,0.003991667,0.004063714,0.0041111,0.0041569,581.14,587.89,593.212,2.61327118,1960.959961,1959.434274,1959.536987,0.191086851,0,-1.753067869,0.004051
20140626,0.003929,0.004071,0.00392,0.004051,19022,30716300,3.052658357,141511,138429.1429,126231.3,170087.8,0.004010333,0.004091571,0.0041382,0.0041553,566.34,590.3085714,594.317,-2.750875747,1957.219971,1959.707136,1957.63999,-0.117888369,0,-1.431745248,0.003931
20140625,0.004046,0.004057,0.00392,0.003931,208741,31629500,-2.914299827,170074.3333,139157.1429,142124.6,172264.4,0.004021667,0.004117143,0.0041504,0.00414855,582.36,596.2542857,596.977,-1.956294825,1959.530029,1960.029994,1955.695996,0.489751131,1,3.052658357,0.004049
20140624,0.004085,0.004152,0.004049,0.004049,196770,31936400,-0.88127295,168791.6667,131258.1429,129454,174427.05,0.004107,0.004162286,0.004177,0.00414405,593.98,600.3257143,596.477,-1.376459063,1949.97998,1959.665701,1953.358996,-0.643531068,0,-2.914299827,0.004085
20140623,0.004186,0.004191,0.004036,0.004085,104712,32723700,-2.436111775,128931.3333,119682.8571,124209.4,186522.15,0.004140667,0.004193,0.0041738,0.0041392,602.27,600.07,597.095,1.223549976,1962.609985,1958.524274,1951.977002,-0.01324642,0,-0.88127295,0.004187
20140622,0.004153,0.004236,0.004147,0.004187,204893,32464500,0.891566265,146586.3333,130146.1429,130981.2,211908.6,0.004175,0.004205571,0.0041814,0.0041542,594.99,598.7371429,595.563,0.14137844,1962.869995,1954.977138,1949.332007,0,0,-2.436111775,0.00415
20140621,0.004187,0.004194,0.004138,0.00415,77189,32730700,-0.907354346,86328,112595,136946.7,215410.8,0.004189333,0.004207,0.0041675,0.0041618,594.15,596.2185714,599.366,-0.655441671,1962.869995,1951.161429,1946.056006,0,1,0.891566265,0.004188
20140620,0.00423,0.004309,0.004167,0.004188,157677,33073200,-0.992907801,111747.6667,122185.7143,154933.5,223863.55,0.004221667,0.004188,0.0041946,0.0041589,598.07,597.0771429,605.266,-1.62675176,1962.869995,1947.34572,1944.158008,0.17300585,0,-0.907354346,0.00423
20140619,0.004251,0.004278,0.004204,0.00423,24118,33231500,-0.400282552,97769.66667,124293.2857,177801.8,226058.1,0.004247,0.004184143,0.0042305,0.0041568,607.96,595.4885714,610.375,-0.47474053,1959.47998,1943.530012,1942.950012,0.127747858,0,-0.992907801,0.004247
20140618,0.004256,0.004297,0.004221,0.004247,153448,33275500,-0.398686679,149048.6667,158640.4286,218887.1,233184.1,0.004228,0.004158143,0.00423,0.0041569,610.86,599.0685714,615.193,3.152704369,1956.97998,1939.334298,1942.129016,0.771888119,0,-0.400282552,0.004264
20140617,0.004164,0.004264,0.004157,0.004264,115743,32552800,2.180685358,125244.3333,173441.7143,215129.8,249777.8,0.004211333,0.004183,0.0042027,0.0041841,592.19,605.11,619.604,-0.126488346,1941.98999,1937.464303,1941.375012,0.217256909,0,-0.398686679,0.004173
20140616,0.004208,0.004291,0.004168,0.004173,177955,32894000,-0.571837026,134771.3333,212101.2857,213944.3,321519.65,0.004129,0.004223429,0.0041724,0.00422115,592.94,613.2485714,625.755,2.698489677,1937.780029,1938.721453,1942.120007,0.083670511,1,2.180685358,0.004197
20140615,0.004011,0.004197,0.00389,0.004197,82035,31357000,4.480955937,132929.6667,248817.8571,202404.2,380530.4,0.004125,0.004230857,0.0041467,0.00424465,577.36,622.2771429,632.387,-3.798986937,1936.160034,1940.648594,1943.285998,0,0,-0.571837026,0.004017
20140614,0.004137,0.004142,0.003847,0.004017,144324,32341900,-3.460706561,193767.3333,253652.1429,219400.1,399671.7,0.004075333,0.004199,0.0041111,0.00422475,600.16,633.3642857,638.812,2.250617599,1936.160034,1942.545724,1943.715991,0,1,4.480955937,0.004161
20140613,0.004038,0.004234,0.004036,0.004161,172430,31571800,2.791501976,231345,247875.5714,248834.9,424379.15,0.00421,0.004191,0.0041046,0.0042062,586.95,641.0128571,645.557,-7.277811128,1936.160034,1944.442854,1942.887988,0.313456179,0,-3.460706561,0.004048
20140612,0.004405,0.004421,0.003948,0.004048,264548,34436500,-8.437005202,302655,232179,292836,471323.15,0.004338667,0.004156,0.004127,0.0042037,633.02,651.3428571,652.924,-3.081987292,1930.109985,1946.339983,1941.695984,-0.708889386,1,2.791501976,0.004421
20140611,0.004549,0.00458,0.004394,0.004421,257057,35564400,-2.77105784,359462.6667,230385.5714,293874.9,516828.25,0.004397667,0.004126429,0.0041561,0.00416705,653.15,652.57,652.645,0.614640458,1943.890015,1947.818551,1941.181982,-0.353704082,0,-8.437005202,0.004547
20140610,0.004229,0.004547,0.004228,0.004547,386360,33060900,7.621301775,312402,256330.5714,292793.6,646312.9,0.004248667,0.004059429,0.0041232,0.00414565,649.16,654.6357143,649.698,-1.06379736,1950.790039,1945.531407,1939.149976,-0.02459839,0,-2.77105784,0.004225
20140609,0.003972,0.004277,0.003971,0.004225,434971,31050900,6.316054353,218244.6667,288627.8571,274314.4,650744.5,0.004053333,0.004036286,0.0040831,0.00425175,656.14,656.2728571,646.315,0.178634136,1951.27002,1941.738543,1936.427966,0.093877168,1,7.621301775,0.003974
20140608,0.00397,0.003996,0.003931,0.003974,115875,31038700,0.32819995,94105.66667,265765.8571,247481.1,648775.3,0.003950333,0.004052571,0.0040838,0.00437605,654.97,652.5714286,637.519,0.194278721,1949.439941,1937.981393,1933.657959,0,1,6.316054353,0.003961
20140607,0.003916,0.004042,0.003823,0.003961,103888,30616000,1.149131767,139478.6667,284390,284425.8,655376.9,0.003906,0.004069429,0.0041655,0.00447905,653.7,648.1014286,629.728,-0.843369839,1949.439941,1934.285679,1930.716968,0,1,0.32819995,0.003916
20140606,0.003958,0.003993,0.003834,0.003916,62554,30940700,1.952616506,251073.3333,298344.2857,429095,667516.4,0.003903,0.004095857,0.0042699,0.0045812,659.26,642.62,621.482,2.750892287,1949.439941,1930.589966,1926.750976,0.462775846,1,1.149131767,0.003841
20140605,0.003914,0.004121,0.003806,0.003841,251994,30595600,-2.808704453,434369,313213.4286,558656.6,676796.55,0.004059333,0.004141,0.0043426,0.00470975,641.61,629.6085714,613.898,-3.894489298,1940.459961,1926.894252,1922.997986,0.652527956,1,1.952616506,0.003952
20140604,0.00438,0.004411,0.003947,0.003952,438672,34239100,-9.874572406,442016.6667,346546,579943.3,679870.25,0.004225333,0.004276714,0.0043384,0.0048632,667.61,620.3871429,606.896,1.058096939,1927.880005,1923.97569,1919.004993,0.189166373,0,-2.808704453,0.004385
20140603,0.004339,0.004574,0.004238,0.004385,612441,33921000,1.060152109,377874,505390,599923.4,676320.25,0.004272,0.004427143,0.0043078,0.00502055,660.62,606.62,592.649,4.822049093,1924.23999,1921.38998,1916.269995,-0.037921682,0,-9.874572406,0.004339
20140602,0.004086,0.004382,0.004038,0.004339,274937,31940900,6.036168133,240916.3333,611922.7143,649810.3,694311.7,0.004192333,0.004464,0.0042804,0.005159,630.23,595.5914286,578.609,1.050218061,1924.969971,1919.628557,1913.898999,0.072782641,1,1.060152109,0.004092
20140601,0.004145,0.004331,0.003922,0.004092,246244,32404200,-1.302460203,204816.6667,639054.7143,739781.6,697163.8,0.004156667,0.004386857,0.004178,0.00525905,623.68,587.2142857,568.044,1.356995433,1923.569946,1916.137137,1911.455005,0,1,6.036168133,0.004146
20140531,0.004232,0.004424,0.004078,0.004146,201568,33082700,-2.032136106,284509.3333,695087.4286,999832.2,693275.15,0.004389667,0.004323143,0.0041681,0.0053513,615.33,573.1371429,554.853,8.298426555,1923.569946,1912.84572,1908.347009,0,0,-1.302460203,0.004232
20140530,0.004767,0.004805,0.004138,0.004232,166638,37265100,-11.66771029,734180,825050.5714,1027174.6,689242.9,0.004676,0.004318143,0.0044204,0.0054317,568.18,559.55,541.892,-1.538834783,1923.569946,1909.554304,1904.793017,0.184367794,0,-2.032136106,0.004791
20140529,0.005028,0.005068,0.00469,0.004791,485322,39312100,-4.275724276,1131357.333,969052.2857,1050069.5,689599.1,0.004813,0.004187143,0.0046683,0.00551885,577.06,553.3214286,529.692,1.018836216,1920.030029,1906.262887,1899.719018,0.536711027,0,-11.66771029,0.005005
20140528,0.004659,0.005309,0.004488,0.005005,1550580,36424500,7.796683179,1124537,1306399.143,1026328,677056.9,0.004482333,0.004073143,0.0047926,0.00558245,571.24,541.1371429,516.612,-2.087689829,1909.780029,1902.328596,1896.224011,-0.111407177,0,-4.275724276,0.004643
20140527,0.003761,0.004643,0.003734,0.004643,1358170,29406600,22.21637273,820501.3333,1152743.714,905937.8,614199.1,0.004029333,0.004310857,0.0048925,0.0056362,583.42,528.92,504.378,2.06966532,1911.910034,1899.221453,1893.032007,0.598780594,1,7.796683179,0.003799
20140526,0.003668,0.003839,0.003641,0.003799,464861,28672700,4.196379594,738214.6667,1015231.857,794936.5,574631.55,0.003852,0.004606286,0.0050769,0.0057216,571.59,509.3142857,490.842,8.845260312,1900.530029,1893.638584,1889.627002,0,1,22.21637273,0.003646
20140525,0.004129,0.004325,0.003524,0.003646,638473,32280700,-11.31111652,974811,984238.4286,779797.2,577331.85,0.003690667,0.004925571,0.005388,0.0058303,525.14,491.41,478.408,0.94575372,1900.530029,1891.431431,1887.359997,0,1,4.196379594,0.004111
20140524,0.003332,0.004201,0.003103,0.004111,1111310,26047000,24.01206637,1710903.333,942553.4286,752717.1,554616,0.003806333,0.005262429,0.0057333,0.0059087,520.22,480.5185714,470.291,-0.831141103,1900.530029,1888.192853,1884.391992,0,0,-11.31111652,0.003315
20140523,0.003963,0.003976,0.003063,0.003315,1174650,30979600,-16.9797145,1498797.333,819245.8571,738813.1,501598,0.004659,0.005601857,0.0060376,0.00595435,524.58,470.21,462.336,6.671818126,1900.530029,1884.954276,1883.191992,0.424839182,1,24.01206637,0.003993
20140522,0.006676,0.006676,0.003978,0.003993,2846750,52191100,-40.12595592,1239109.667,696219.8571,654546,446804.6,0.005791,0.006115429,0.0063401,0.0060398,491.77,459.1628571,454.024,1.245573581,1892.48999,1881.715698,1882.883984,0.236222991,0,-16.9797145,0.006669
20140521,0.006715,0.006805,0.006617,0.006669,474992,52495600,-0.625838176,372828.6667,342065.8571,386718.1,319111.15,0.006471333,0.006559143,0.0065345,0.0061059,485.72,452.3342857,448.736,8.861894303,1888.030029,1878.624267,1883.299988,0.811609882,0,-40.12595592,0.006711
20140520,0.006045,0.006749,0.006036,0.006711,395587,47261100,11.21975472,330057.3333,413105.5714,351311.2,303754.6,0.006249667,0.006628429,0.006443,0.0060431,446.18,445.8985714,445.607,-0.017926769,1872.829956,1878.695696,1882.344983,-0.64983981,0,-0.625838176,0.006034
20140519,0.006,0.006037,0.005865,0.006034,247907,46906900,0.499666889,280914,404018.7143,329128.7,295075.4,0.006175,0.006575429,0.0063694,0.00597575,446.26,445.2242857,445.935,-0.588104255,1885.079956,1882.212838,1882.909985,0.384478665,1,11.21975472,0.006004
20140518,0.006475,0.00649,0.005963,0.006004,346678,50620100,-7.445660552,302767.6667,392670.7143,327785.8,286026.3,0.006467,0.006561571,0.0063723,0.00594215,448.9,444.1714286,445.326,0.187474892,1877.859985,1883.865705,1882.249988,0,1,0.499666889,0.006487
20140517,0.006901,0.006906,0.00648,0.006487,248157,53954400,-6.121562952,309765.6667,360420,322460.4,277643.4,0.006832,0.006525857,0.0063799,0.0058989,448.06,444.9614286,444.318,0.181106764,1877.859985,1883.954276,1882.02699,0,0,-7.445660552,0.00691
20140516,0.0071,0.007116,0.006796,0.00691,313468,55508000,-2.662346809,551136.6667,349792.1429,354326.6,274424.4,0.007054333,0.006452714,0.0063663,0.0058175,447.25,445.1614286,442.408,0.738788657,1877.859985,1884.042846,1882.061987,0.37469648,0,-6.121562952,0.007099
20140515,0.007172,0.007276,0.007015,0.007099,367672,56072400,-0.768800671,557307,338507.8571,374866.5,261863.3,0.006864333,0.006331714,0.0062726,0.0057417,443.97,444.15,441.031,0.748859691,1870.849976,1884.131417,1881.047986,-0.936180666,0,-2.662346809,0.007154
20140514,0.006339,0.007704,0.006339,0.007154,972270,49557400,12.83911672,490906.6667,327901,356514.9,249264.6,0.006477,0.006186143,0.0060841,0.0056613,440.67,443.4142857,440.274,-0.17895166,1888.530029,1884.814278,1882.428992,-0.470100515,0,-0.768800671,0.00634
20140513,0.005937,0.00648,0.005908,0.00634,331979,46418200,6.787940037,207124.3333,269979.4286,264382.9,210704.3,0.006010333,0.006071429,0.0058711,0.00560705,441.46,441.7414286,439.983,0.585568138,1897.449951,1883.339983,1881.68999,0.042175783,1,12.83911672,0.005937
20140512,0.005749,0.005949,0.005747,0.005937,168471,44946600,3.180396246,154385.3333,296677.7143,239063.2,206519.55,0.005888667,0.006019,0.0057395,0.00559555,438.89,440.6014286,440.775,-3.419668596,1896.650024,1879.092843,1880.058997,0.967273764,1,6.787940037,0.005754
20140511,0.005942,0.005958,0.005689,0.005754,120923,46453700,-3.69874477,176387.6667,298918.4286,251504.2,208378.75,0.005930667,0.005915714,0.0056773,0.00560165,454.43,440.2457143,442.662,1.10577137,1878.47998,1877.379987,1878.507996,0,1,3.180396246,0.005975
20140510,0.006074,0.006098,0.005906,0.005975,173762,47482200,-1.451426686,233888,288922.2857,256198,210973.25,0.006039333,0.005811429,0.0056432,0.00562105,449.46,437.8642857,441.983,2.110548197,1878.47998,1877.759992,1879.028003,0,0,-3.69874477,0.006063
20140509,0.006061,0.006123,0.005974,0.006063,234478,47381200,-0.279605263,364907,275353.7143,261022.1,210426.65,0.006164667,0.005675571,0.0055821,0.005633,440.17,437.8528571,441.758,0.307643225,1878.47998,1878.139997,1879.575,0.151947612,0,-1.451426686,0.00608
20140508,0.006343,0.006421,0.006026,0.00608,293424,49592600,-4.26704456,459703.3333,283697,244266.8,209079.8,0.006134667,0.005568714,0.005512,0.0056535,438.82,440.3657143,441.77,2.298582618,1875.630005,1878.520002,1879.559998,-0.137362492,0,-0.279605263,0.006351
20140507,0.005974,0.006614,0.005957,0.006351,566819,46700600,6.328478152,423280.6667,265759.4286,232826.4,204885.5,0.005846,0.005473429,0.0054179,0.00566,428.96,441.6257143,441.527,-1.042724001,1878.209961,1879.670009,1878.940003,0.561646829,0,-4.26704456,0.005973
20140506,0.005213,0.006248,0.005108,0.005973,518867,40757900,14.55696203,251324.3333,216500,194522.2,189603.9,0.005403667,0.005332429,0.0052687,0.0056594,433.48,444.2328571,444.491,-0.669110907,1867.719971,1880.490008,1877.459009,-0.898839191,1,6.328478152,0.005214
20140505,0.005007,0.005214,0.004951,0.005214,184156,39144600,3.781847134,104629.3333,151936.8571,148860.1,214909.05,0.005087333,0.005245143,0.0052108,0.0057119,436.4,445.2057143,447.288,-0.310672515,1884.660034,1882.00572,1877.027014,0.187121584,1,14.55696203,0.005024
20140504,0.005033,0.005053,0.004924,0.005024,50950,39349100,0,140871,151203.1429,142014.3,219432.05,0.005121,0.005234429,0.0052385,0.00583715,437.76,445.2042857,453.694,-2.585784859,1881.140015,1879.830009,1874.901013,0,1,3.781847134,0.005024
20140503,0.005315,0.005315,0.004948,0.005024,78782,41554000,-5.475070555,179841.3333,170178.4286,157025.7,240201,0.005250667,0.005210857,0.005343,0.00591185,449.38,448.1814286,459.048,-1.830653618,1881.140015,1877.295724,1874.64801,0,0,0,0.005315
20140502,0.005409,0.005495,0.005209,0.005315,292881,42287000,-1.810456309,227581.6667,167816.1429,173975.9,243912.15,0.005364,0.005263714,0.0054516,0.00596,457.76,449.9057143,462.902,2.260745242,1881.140015,1874.76144,1874.07301,-0.134844503,0,-5.475070555,0.005413
20140501,0.005364,0.005465,0.005334,0.005413,167861,41933900,0.91349739,152263,142504.2857,165253.3,238389.15,0.005379667,0.005288857,0.005526,0.0060071,447.64,456.0057143,466.703,0.096151696,1883.680054,1872.227155,1873.914014,-0.014326124,0,-1.810456309,0.005364
20140430,0.005359,0.005415,0.005211,0.005364,222003,41897800,0.037299515,155982.6667,147247.5714,165748.5,247290.5,0.005288333,0.005382571,0.0055989,0.00606555,447.21,462.2428571,471.756,1.571691385,1883.949951,1871.50286,1872.73501,0.299201691,1,0.91349739,0.005362
